date,ticker,garman_klass_vol,rsi,bb_low,bb_mid,bb_high,atr,macd,return_1m,return_2m,return_3m,return_6m,return_9m,return_12m,Mkt-RF,SMB,HML,RMW,CMA,cluster
2018-01-31,AAPL,6.276220555933096e-05,35.63253291616247,3.6896313805728718,3.7310872717589985,3.772543162945125,-1.0766385783807644,-0.38664140559061355,-0.01063609942183985,-0.012943873759775903,-0.0019919240559757023,0.02121193827922596,0.01848121342240705,0.028553331984715546,1.2128892873266495,-0.09126226059977781,-0.5685806628862825,0.5921601510739078,0.33274691525286915,0
2018-01-31,ABBV,0.00057509012922667,61.28574515440128,4.191439075242161,4.326734997300381,4.462030919358601,0.2632507352326094,1.5319253887898747,0.16870017776521862,0.0798925061707505,0.0778932308186604,0.08077340566777402,0.06357986371538771,0.054845635392024805,0.45301644519269185,0.20985403601790897,0.1371129969955432,0.18113107951067742,0.4340585169829084,2
2018-01-31,ABT,8.187063014775475e-05,69.60161044188088,3.9119910679368126,3.9722974383900165,4.032603808843221,-0.8939211281801726,0.9129800347914216,0.09439729513607897,0.05260994847946776,0.0482087578182695,0.041483201116461865,0.04085183517901059,0.035516172350082975,0.828798303611874,-0.2163701268906122,-0.2853404073182213,-0.005242199953265271,0.947374470917912,3
2018-01-31,ADBE,0.00015627601132652582,66.4658439471223,5.202284260206824,5.268046020463279,5.333807780719734,-1.0841571744183618,0.5036673070626935,0.13992232506879465,0.04918443152870511,0.044779214611534446,0.053052654005317335,0.045588499720582654,0.04832917634955414,1.3087303444821075,-0.49149196327627337,-0.13262795644611158,0.08369096502627137,-0.5030038511661833,3
2018-01-31,AMAT,0.0002637258686270093,45.40374664075159,3.883747971688174,3.9425476432524467,4.001347314816719,-0.7504789246344196,-0.09295095282009787,0.04910035954238623,0.00811568543751151,-0.016262983837869616,0.03301875624794581,0.03209844405572393,0.03886290094950895,1.3847925222920467,0.2698751180329427,0.3848565299053463,-0.31958734775460784,-0.8588910176287743,1
2018-01-31,AMGN,0.0004791106640658658,51.08933865912882,4.930652467643575,4.9873617462974495,5.044071024951324,-0.626113055610774,0.6932938871520603,0.06986804558716209,0.02914943679180393,0.022511638610462015,0.013011814702710067,0.016924023113997766,0.01675727744092903,0.7564969830451704,-0.12866046030634248,0.05453802609377213,0.6551039496889948,0.7723433192034725,2
2018-01-31,AMZN,0.00011893150394414854,88.70827428871804,4.08844769639542,4.199492026453646,4.3105363565118715,-0.9773718350358935,0.9540034936068935,0.24063897541810575,0.1103889757804215,0.09493262567701644,0.06617635181523762,0.05128856383102698,0.048331061596557756,1.238474225126775,-0.43902295749924286,-0.501510973198214,-0.5292969172341672,-0.42076526092632627,3
2018-01-31,AVGO,0.0005288049228069816,39.80421301556118,3.0042884783462838,3.075140733892026,3.1459929894377683,-0.5491613377471828,-0.44018365189994585,-0.03452718197507576,-0.052211727445140355,-0.018313933988486908,0.002707911145929165,0.014682661170967615,0.019963048323440313,0.9210121790312541,0.3461156778466957,-0.8196790634083269,0.15988776586766307,0.37381662190340886,1
2018-01-31,AXP,5.7390210892722886e-05,52.234313643962565,4.486921962825768,4.507105120866861,4.527288278907953,-0.9857694152369707,-0.23757149696602123,0.004437783878243007,0.010388756727619963,0.014551034608684343,0.02722634515224187,0.02676155262463742,0.0234943697942418,1.1916316562635592,-0.17075180353386585,0.5552536575857678,-0.77904345451783,-0.23243319571403967,2
2018-01-31,BA,0.00023074587767598996,74.70699184167371,5.652958807125337,5.754136031770747,5.8553132564161565,0.4293011850569707,1.8303893454854174,0.20162104799784486,0.13147625469713353,0.11360996310701044,0.0673036003805696,0.07726627713199319,0.06577838361452559,1.0792461797788109,1.2357185676308735,-0.06133522177686099,0.2589537002703373,0.3429741513051245,3
2018-01-31,BAC,5.508383445149467e-05,71.94626999219199,3.2412670017920244,3.291854826980825,3.3424426521696255,-1.231019797242238,0.8204071092599831,0.08401098379712924,0.06581444904368894,0.054714504253661644,0.049878889428517814,0.03713980711817566,0.030600037567623417,1.3309258377016304,-0.22972844453067,1.314921683452219,-0.6552347759860684,-0.5339015807403524,3
2018-01-31,BIIB,0.0004935572493515883,55.306778748697205,5.7921638758909735,5.844101423274807,5.896038970658641,0.7592580819572343,1.2520289593838374,0.09178513219110584,0.039030923278142504,0.03725848618618288,0.03100257742626833,0.028025865526253524,0.01907742774450427,0.06759707344135753,0.7282982584995297,-0.5456959499229628,-0.4276940461588937,0.5898054081094828,2
2018-01-31,BKNG,0.00018027634525851182,58.20862545182236,7.485304504380169,7.5352139223634955,7.585123340346822,-0.9104696330402485,0.4811794001583553,0.10030830934487245,0.04836187413550386,1.5681581446491677e-05,-0.009805049068036475,0.0038641913624584134,0.01628435333441014,1.1957123026549563,0.010211615939520366,0.33722920576066934,0.22888649067074063,-0.07273374145860033,2
2018-01-31,BMY,0.00037219843234155624,50.566821740443345,3.8302253234734893,3.866209471874569,3.902193620275649,-0.5704179705430815,0.47494644614925036,0.028243658371137847,-0.0014191719182004014,0.007249464299963204,0.018171925151074353,0.014555905661769009,0.022623147576929403,0.41588530596777673,0.3915839887109387,-0.12524431852818324,0.6113483336374588,0.7257274057902888,2
